,artist,title,albumart,time,channel
1380,Don't Push The Button!,#WeAreGroot,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494002049.9955065,SiriusXM Hits 1
1381,Bruno Mars,That's What I Like,http://www.siriusxm.com/albumart/Live/1630/brunomars_58C80E78_m.jpg,1494002109.9993095,SiriusXM Hits 1
1382,Niall Horan,Slow Hands,http://www.siriusxm.com/albumart/Live/1630/niallhoran_590C8B26_m.jpg,1494002350.050433,SiriusXM Hits 1
1383,Imagine Dragons,Believer,http://www.siriusxm.com/albumart/Live/1630/imaginedrago_5905835E_m.jpg,1494002469.963312,SiriusXM Hits 1
1384,Chainsmokers,Paris,http://www.siriusxm.com/albumart/Live/1630/chainsmokers_58A83CE8_m.jpg,1494002649.9883168,SiriusXM Hits 1
1385,Linkin Park/Kiiara,Heavy,http://www.siriusxm.com/albumart/Live/1630/linkinparkki_58AD28F0_m.jpg,1494002889.9997244,SiriusXM Hits 1
1386,Zayn Malik,Pillowtalk,http://www.siriusxm.com/albumart/Live/1630/zaynmalik_5723196A_m.jpg,1494003009.9414144,SiriusXM Hits 1
1387,Ed Sheeran,Shape Of You,http://www.siriusxm.com/albumart/Live/1630/edsheeran_58815DB6_m.jpg,1494003250.0960016,SiriusXM Hits 1
1388,Chainsmokers/Coldplay,Something Just Like This,http://www.siriusxm.com/albumart/Live/1630/chainsmokers_58C328AC_m.jpg,1494003429.9680738,SiriusXM Hits 1
1389,Ear Poppin' Music!,Shawn Mendes,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494003669.9588888,SiriusXM Hits 1
1390,Shawn Mendes,There's Nothing Holdin' Me Back,http://www.siriusxm.com/albumart/Live/1700/shawnmendes_58F8325E_m.jpg,1494003730.0103395,SiriusXM Hits 1
1391,Selena Gomez/Kygo,It Ain't Me,http://www.siriusxm.com/albumart/Live/1700/selenagomezk_58AE42A3_m.jpg,1494003969.9929733,SiriusXM Hits 1
1392,Ed Sheeran,Castle On The Hill,http://www.siriusxm.com/albumart/Live/1700/edsheeran_5870714F_m.jpg,1494004089.953258,SiriusXM Hits 1
1393,FB/SiriusXMHits1,Trending NOW!,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494004329.9713655,SiriusXM Hits 1
1394,Calvin Harris/Frank Ocean/Migos,Slide,http://www.siriusxm.com/albumart/Live/1700/calvinharris_58B8FBCB_m.jpg,1494004450.011364,SiriusXM Hits 1
1395,Steve Aoki/Louis Tomlinson,Just Hold On,http://www.siriusxm.com/albumart/Live/1700/steveaokilou_5859D85F_m.jpg,1494004629.9910676,SiriusXM Hits 1
1396,Zedd/Alessia Cara,Stay,http://www.siriusxm.com/albumart/Live/1700/zeddalessiac_58B093BC_m.jpg,1494004810.041147,SiriusXM Hits 1
1397,Shawn Mendes,Mercy,http://www.siriusxm.com/albumart/Live/1700/shawnmendes_58021727_m.jpg,1494004989.9368784,SiriusXM Hits 1
1398,Wutchuwant Crew,siriusxm.com/hits1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494005169.9729426,SiriusXM Hits 1
1399,Machine Gun Kelly/Camila Cabello,Bad Things,http://www.siriusxm.com/albumart/Live/1700/machinegunke_5840CCB1_m.jpg,1494005229.953008,SiriusXM Hits 1
1400,Panic! At The Disco,L.A. Devotee,http://www.siriusxm.com/albumart/Live/1700/panicatthedi_5893B631_m.jpg,1494005410.0037565,SiriusXM Hits 1
1401,Julia Michaels,Issues,http://www.siriusxm.com/albumart/Live/1730/juliamichael_58783EB5_m.jpg,1494005649.9383152,SiriusXM Hits 1
1402,The Chainsmokers/Halsey,Closer,http://www.siriusxm.com/albumart/Live/1730/thechainsmok_57D878ED_m.jpg,1494005829.9563625,SiriusXM Hits 1
1403,Niall Horan,This Town,http://www.siriusxm.com/albumart/Live/1730/niallhoran_582242D7_m.jpg,1494006010.0007956,SiriusXM Hits 1
1404,@SpyderHarrison,FB/SiriusXMHits1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494006249.9575448,SiriusXM Hits 1
1405,Flo Rida/99 Percent,Cake,http://www.siriusxm.com/albumart/Live/1730/florida99per_58FBE788_m.jpg,1494006309.979177,SiriusXM Hits 1
1406,Ed Sheeran,Shape Of You,http://www.siriusxm.com/albumart/Live/1730/edsheeran_58815DB6_m.jpg,1494006430.0599847,SiriusXM Hits 1
1407,Clean Bandit/Sean Paul/Anne Marie,Rockabye,http://www.siriusxm.com/albumart/Live/1730/cleanbandits_58CA6C3E_m.jpg,1494006670.0455642,SiriusXM Hits 1
1408,Adele,Send My Love (To Your New Lover),http://www.siriusxm.com/albumart/Live/1730/adele_582CEC79_m.jpg,1494006850.0367315,SiriusXM Hits 1
1409,Aaron Carter,Sooner Or Later,http://www.siriusxm.com/albumart/Live/1730/aaroncarter_58E868DB_m.jpg,1494007090.086928,SiriusXM Hits 1
1410,Jon Bellion,All Time Low,http://www.siriusxm.com/albumart/Live/1800/jonbellion_58DABE3F_m.jpg,1494007270.0704238,SiriusXM Hits 1
1411,@SpyderHarrison,FB/SiriusXMHits1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494007449.9796493,SiriusXM Hits 1
1412,MAX/Gnash,Lights Down Low,http://www.siriusxm.com/albumart/Live/1800/maxgnash_586F01C1_m.jpg,1494007510.0662162,SiriusXM Hits 1
1413,Chainsmokers,Paris,http://www.siriusxm.com/albumart/Live/1800/chainsmokers_58A83CE8_m.jpg,1494007690.1373494,SiriusXM Hits 1
1414,FB/SiriusXMHits1,Trending NOW!,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494007870.0223026,SiriusXM Hits 1
1415,James Arthur,Say You Won't Let Go,http://www.siriusxm.com/albumart/Live/1800/jamesarthur_58B69EF7_m.jpg,1494007929.9967847,SiriusXM Hits 1
1416,Bruno Mars,24K Magic,http://www.siriusxm.com/albumart/Live/1800/brunomars_580AA038_m.jpg,1494008170.096202,SiriusXM Hits 1
1417,@SpyderHarrison,FB/SiriusXMHits1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494008350.0805688,SiriusXM Hits 1
1418,Niall Horan,Slow Hands,http://www.siriusxm.com/albumart/Live/1800/niallhoran_590C8B26_m.jpg,1494008410.0011067,SiriusXM Hits 1
1419,Maroon 5,Cold,http://www.siriusxm.com/albumart/Live/1800/maroon5_58A5F7DE_m.jpg,1494008589.9603164,SiriusXM Hits 1
1420,Zedd/Alessia Cara,Stay,http://www.siriusxm.com/albumart/Live/1800/zeddalessiac_58B093BC_m.jpg,1494008830.0103734,SiriusXM Hits 1
1421,Imagine Dragons,Believer,http://www.siriusxm.com/albumart/Live/1830/imaginedrago_5905835E_m.jpg,1494009010.0454435,SiriusXM Hits 1
1422,Don't Push The Button!,#WeAreGroot,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494009189.9771545,SiriusXM Hits 1
1423,One Direction,Drag Me Down,http://www.siriusxm.com/albumart/Live/1830/onedirection_564864EF_m.jpg,1494009249.9676106,SiriusXM Hits 1
1424,Lady Gaga,The Cure,http://www.siriusxm.com/albumart/Live/1830/ladygaga_58F85D58_m.jpg,1494009429.9813135,SiriusXM Hits 1
1425,Ed Sheeran,Castle On The Hill,http://www.siriusxm.com/albumart/Live/1830/edsheeran_5870714F_m.jpg,1494009609.9831676,SiriusXM Hits 1
1426,Zayn/Taylor Swift,I Don't Wanna Live Forever,http://www.siriusxm.com/albumart/Live/1830/zayntaylorsw_589F2ED7_m.jpg,1494009970.0024939,SiriusXM Hits 1
1427,Halsey,Now Or Never,http://www.siriusxm.com/albumart/Live/1830/halsey_58ED44AB_m.jpg,1494010149.9857936,SiriusXM Hits 1
1428,Shawn Mendes,Mercy,http://www.siriusxm.com/albumart/Live/1830/shawnmendes_58021727_m.jpg,1494010330.031211,SiriusXM Hits 1
1429,The Chainsmokers/Halsey,Closer,http://www.siriusxm.com/albumart/Live/1830/thechainsmok_57D878ED_m.jpg,1494010509.982353,SiriusXM Hits 1
1430,Twenty One Pilots,Heavydirtysoul,http://www.siriusxm.com/albumart/Live/1830/twentyonepil_5898AE1A_m.jpg,1494010749.9928932,SiriusXM Hits 1
1431,Charlie Puth,Attention,http://www.siriusxm.com/albumart/Live/1900/charlieputh_58F97557_m.jpg,1494010989.982809,SiriusXM Hits 1
1432,Ed Sheeran,Shape Of You,http://www.siriusxm.com/albumart/Live/1900/edsheeran_58815DB6_m.jpg,1494011229.9723268,SiriusXM Hits 1
1433,Chainsmokers/Coldplay,Something Just Like This,http://www.siriusxm.com/albumart/Live/1900/chainsmokers_58C328AC_m.jpg,1494011409.9567425,SiriusXM Hits 1
1434,FB/SiriusXMHits1,Trending NOW!,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494011650.0504198,SiriusXM Hits 1
1435,Steve Aoki/Louis Tomlinson,Just Hold On,http://www.siriusxm.com/albumart/Live/1900/steveaokilou_5859D85F_m.jpg,1494011709.9694195,SiriusXM Hits 1
1436,One Ok Rock,American Girls,http://www.siriusxm.com/albumart/Live/1900/oneokrock_58BA55AD_m.jpg,1494011889.9570756,SiriusXM Hits 1
1437,Zedd/Alessia Cara,Stay,http://www.siriusxm.com/albumart/Live/1900/zeddalessiac_58B093BC_m.jpg,1494012129.9804714,SiriusXM Hits 1
1438,Panic! At The Disco,L.A. Devotee,http://www.siriusxm.com/albumart/Live/1900/panicatthedi_5893B631_m.jpg,1494012309.9946632,SiriusXM Hits 1
1439,Niall Horan,This Town,http://www.siriusxm.com/albumart/Live/1900/niallhoran_582242D7_m.jpg,1494012429.9433436,SiriusXM Hits 1
1440,Selena Gomez/Kygo,It Ain't Me,http://www.siriusxm.com/albumart/Live/1930/selenagomezk_58AE42A3_m.jpg,1494012669.9478498,SiriusXM Hits 1
1441,Linkin Park/Kiiara,Heavy,http://www.siriusxm.com/albumart/Live/1930/linkinparkki_58AD28F0_m.jpg,1494012849.9677186,SiriusXM Hits 1
1442,Taylor Swift,New Romantics,http://www.siriusxm.com/albumart/Live/1930/taylorswift_58F63247_m.jpg,1494013029.9637847,SiriusXM Hits 1
1443,Wutchuwant Crew,siriusxm.com/hits1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494013209.9940526,SiriusXM Hits 1
1444,Chainsmokers,Paris,http://www.siriusxm.com/albumart/Live/1930/chainsmokers_58A83CE8_m.jpg,1494013269.9891732,SiriusXM Hits 1
1445,Harry Styles,Sign Of The Times,http://www.siriusxm.com/albumart/Live/1930/harrystyles_5900A1BA_m.jpg,1494013449.9855974,SiriusXM Hits 1
1446,Clean Bandit/Sean Paul/Anne Marie,Rockabye,http://www.siriusxm.com/albumart/Live/1930/cleanbandits_58CA6C3E_m.jpg,1494013750.0983994,SiriusXM Hits 1
1447,Ed Sheeran,Castle On The Hill,http://www.siriusxm.com/albumart/Live/1930/edsheeran_5870714F_m.jpg,1494013930.0017047,SiriusXM Hits 1
1448,Calvin Harris/Frank Ocean/Migos,Slide,http://www.siriusxm.com/albumart/Live/1930/calvinharris_58B8FBCB_m.jpg,1494014170.0392144,SiriusXM Hits 1
1449,Meghan Trainor,No,http://www.siriusxm.com/albumart/Live/1930/meghantraino_5708F964_m.jpg,1494014410.06599,SiriusXM Hits 1
1450,Hailee Steinfeld/Grey/Zedd,Starving,http://www.siriusxm.com/albumart/Live/2000/haileesteinf_57F72E30_m.jpg,1494014590.0513842,SiriusXM Hits 1
1451,Flo Rida/99 Percent,Cake,http://www.siriusxm.com/albumart/Live/2000/florida99per_58FBE788_m.jpg,1494014770.0795276,SiriusXM Hits 1
1452,Shawn Mendes,Mercy,http://www.siriusxm.com/albumart/Live/2000/shawnmendes_58021727_m.jpg,1494014950.080388,SiriusXM Hits 1
1453,FB/SiriusXMHits1,Trending NOW!,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494015130.0308366,SiriusXM Hits 1
1454,Ed Sheeran,Shape Of You,http://www.siriusxm.com/albumart/Live/2000/edsheeran_58815DB6_m.jpg,1494015250.0450466,SiriusXM Hits 1
1455,The Vamps/Matoma,All Night,http://www.siriusxm.com/albumart/Live/2000/thevampsmato_5893B63C_m.jpg,1494015430.0343516,SiriusXM Hits 1
1456,Machine Gun Kelly/Camila Cabello,Bad Things,http://www.siriusxm.com/albumart/Live/2000/machinegunke_5840CCB1_m.jpg,1494015670.1184087,SiriusXM Hits 1
1457,Wutchuwant Crew,siriusxm.com/hits1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494015850.219236,SiriusXM Hits 1
1458,James Arthur,Say You Won't Let Go,http://www.siriusxm.com/albumart/Live/2000/jamesarthur_58B69EF7_m.jpg,1494015910.1190634,SiriusXM Hits 1
1459,The Chainsmokers/Halsey,Closer,http://www.siriusxm.com/albumart/Live/2000/thechainsmok_57D878ED_m.jpg,1494016090.1151474,SiriusXM Hits 1
1460,5 Seconds of Summer,She Looks So Perfect,http://www.siriusxm.com/albumart/Live/2030/secondsofsum_57463A41_m.jpg,1494016330.0564175,SiriusXM Hits 1
1461,Don't Push The Button!,#WeAreGroot,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494016510.3417134,SiriusXM Hits 1
1462,Maroon 5,Cold,http://www.siriusxm.com/albumart/Live/2030/maroon5_58A5F7DE_m.jpg,1494016570.2060304,SiriusXM Hits 1
1463,Zedd/Alessia Cara,Stay,http://www.siriusxm.com/albumart/Live/2030/zeddalessiac_58B093BC_m.jpg,1494016750.3328214,SiriusXM Hits 1
1464,Niall Horan,Slow Hands,http://www.siriusxm.com/albumart/Live/2030/niallhoran_590C8B26_m.jpg,1494016930.1642456,SiriusXM Hits 1
1465,Imagine Dragons,Believer,http://www.siriusxm.com/albumart/Live/2030/imaginedrago_5905835E_m.jpg,1494017110.2459517,SiriusXM Hits 1
1466,Chainsmokers,Paris,http://www.siriusxm.com/albumart/Live/2030/chainsmokers_58A83CE8_m.jpg,1494017350.2224498,SiriusXM Hits 1
1467,Shawn Mendes,There's Nothing Holdin' Me Back,http://www.siriusxm.com/albumart/Live/2030/shawnmendes_58F8325E_m.jpg,1494017530.204491,SiriusXM Hits 1
1468,Panic! At The Disco,L.A. Devotee,http://www.siriusxm.com/albumart/Live/2030/panicatthedi_5893B631_m.jpg,1494017709.9904215,SiriusXM Hits 1
1469,Rihanna,Love On The Brain,http://www.siriusxm.com/albumart/Live/2030/rihanna_5826C46C_m.jpg,1494017949.9760873,SiriusXM Hits 1
1470,Julia Michaels,Issues,http://www.siriusxm.com/albumart/Live/2100/juliamichael_58783EB5_m.jpg,1494018130.1092148,SiriusXM Hits 1
1471,Bruno Mars,That's What I Like,http://www.siriusxm.com/albumart/Live/2100/brunomars_58C80E78_m.jpg,1494018310.1036437,SiriusXM Hits 1
1472,Ed Sheeran,Shape Of You,http://www.siriusxm.com/albumart/Live/2100/edsheeran_58815DB6_m.jpg,1494018549.9550126,SiriusXM Hits 1
1473,FB/SiriusXMHits1,Trending NOW!,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494018729.977251,SiriusXM Hits 1
1474,DJ Snake/Justin Bieber,Let Me Love You,http://www.siriusxm.com/albumart/Live/2100/djsnakejusti_57EBEFD3_m.jpg,1494018789.9748664,SiriusXM Hits 1
1475,Halsey,Now Or Never,http://www.siriusxm.com/albumart/Live/2100/halsey_58ED44AB_m.jpg,1494019030.110934,SiriusXM Hits 1
1476,Jon Bellion,All Time Low,http://www.siriusxm.com/albumart/Live/2100/jonbellion_58DABE3F_m.jpg,1494019210.111598,SiriusXM Hits 1
1477,Shawn Mendes,Mercy,http://www.siriusxm.com/albumart/Live/2100/shawnmendes_58021727_m.jpg,1494019450.0478685,SiriusXM Hits 1
1478,Zedd/Alessia Cara,Stay,http://www.siriusxm.com/albumart/Live/2100/zeddalessiac_58B093BC_m.jpg,1494019630.0072286,SiriusXM Hits 1
1479,Linkin Park/Kiiara,Heavy,http://www.siriusxm.com/albumart/Live/2130/linkinparkki_58AD28F0_m.jpg,1494019870.1955562,SiriusXM Hits 1
1480,The Chainsmokers/Halsey,Closer,http://www.siriusxm.com/albumart/Live/2130/thechainsmok_57D878ED_m.jpg,1494020050.0138724,SiriusXM Hits 1
1481,Wutchuwant Crew,siriusxm.com/hits1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494020230.3060224,SiriusXM Hits 1
1482,Harry Styles,Sign Of The Times,http://www.siriusxm.com/albumart/Live/2130/harrystyles_5900A1BA_m.jpg,1494020350.1979346,SiriusXM Hits 1
1483,Selena Gomez/Kygo,It Ain't Me,http://www.siriusxm.com/albumart/Live/2130/selenagomezk_58AE42A3_m.jpg,1494020650.3845127,SiriusXM Hits 1
1484,@KidKelly,FB/SiriusXMHits1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494020710.288486,SiriusXM Hits 1
1485,Ed Sheeran,Castle On The Hill,http://www.siriusxm.com/albumart/Live/2130/edsheeran_5870714F_m.jpg,1494020770.4257095,SiriusXM Hits 1
1486,Justin Timberlake,Can't Stop The Feeling,http://www.siriusxm.com/albumart/Live/2130/justintimber_5765C427_m.jpg,1494021010.0165133,SiriusXM Hits 1
1487,MAX/Gnash,Lights Down Low,http://www.siriusxm.com/albumart/Live/2130/maxgnash_586F01C1_m.jpg,1494021250.0164056,SiriusXM Hits 1
1488,Chainsmokers/Coldplay,Something Just Like This,http://www.siriusxm.com/albumart/Live/2130/chainsmokers_58C328AC_m.jpg,1494021430.151358,SiriusXM Hits 1
1489,@Jenna_Marbles,#YouTube15,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494021670.0397089,SiriusXM Hits 1
1490,The Weeknd/Daft Punk,Starboy,http://www.siriusxm.com/albumart/Live/2200/theweeknddaf_57F05504_m.jpg,1494021730.2210786,SiriusXM Hits 1
1491,Stargate/Sia/P!NK,Waterfall,http://www.siriusxm.com/albumart/Live/2200/stargatesiap_58E814EB_m.jpg,1494021970.2604616,SiriusXM Hits 1
1492,Why Don't We,Something Different,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494022210.084355,SiriusXM Hits 1
1493,Bruno Mars,24K Magic,http://www.siriusxm.com/albumart/Live/2200/brunomars_580AA038_m.jpg,1494022390.1129851,SiriusXM Hits 1
1494,@Jenna_Marbles,#YouTube15,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494022630.0306845,SiriusXM Hits 1
1495,Clean Bandit/Zara Larsson,Symphony,http://www.siriusxm.com/albumart/Live/2200/cleanbanditz_58F622E7_s.jpg,1494022690.0419881,SiriusXM Hits 1
1496,The Chainsmokers/Halsey,Closer,http://www.siriusxm.com/albumart/Live/2200/thechainsmok_57D878ED_m.jpg,1494022930.0135136,SiriusXM Hits 1
1497,Marco & Seba/INNA,Show Me The Way,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494023230.0880325,SiriusXM Hits 1
1498,@Jenna_Marbles,#YouTube15,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494023410.0747619,SiriusXM Hits 1
1499,Ed Sheeran,Shape Of You,http://www.siriusxm.com/albumart/Live/2230/edsheeran_58815DB6_m.jpg,1494023470.090364,SiriusXM Hits 1
1500,James Yammouni/Faydee/Adam Saleh,On My Way,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494023770.0451643,SiriusXM Hits 1
1501,Clean Bandit/Sean Paul/Anne Marie,Rockabye,http://www.siriusxm.com/albumart/Live/2230/cleanbandits_58CA6C3E_m.jpg,1494023950.2577255,SiriusXM Hits 1
1502,Marian Hill,Down,http://www.siriusxm.com/albumart/Live/2230/marianhill_588BAE02_m.jpg,1494024190.3330064,SiriusXM Hits 1
1503,Bruno Mars,That's What I Like,http://www.siriusxm.com/albumart/Live/2230/brunomars_58C80E78_m.jpg,1494024430.1932974,SiriusXM Hits 1
1504,@Jenna_Marbles,#YouTube15,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494024610.1849635,SiriusXM Hits 1
1505,Major Lazer/PARTYNEXTDOOR/Nicki Mina,Run Up,http://www.siriusxm.com/albumart/Live/2230/majorlazerpa_58FA8D25_m.jpg,1494024670.118238,SiriusXM Hits 1
1506,Chainsmokers/Coldplay,Something Just Like This,http://www.siriusxm.com/albumart/Live/2230/chainsmokers_58C328AC_m.jpg,1494024909.9844625,SiriusXM Hits 1
1507,Whethan/Charli XCX,Love Gang,http://www.siriusxm.com/albumart/Live/2230/whethancharl_590C8B72_m.jpg,1494025210.0637894,SiriusXM Hits 1
1508,Charlie Puth,Attention,http://www.siriusxm.com/albumart/Live/2300/charlieputh_58F97557_m.jpg,1494025390.0662904,SiriusXM Hits 1
1509,Call NOW to get on the show!!,877-MY-HITS-1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494025810.081558,SiriusXM Hits 1
1510,Calvin Harris/Frank Ocean/Migos,Slide,http://www.siriusxm.com/albumart/Live/2300/calvinharris_58B8FBCB_m.jpg,1494025930.0806322,SiriusXM Hits 1
1511,Adele,Water Under The Bridge,http://www.siriusxm.com/albumart/Live/2300/adele_582CEC79_m.jpg,1494026110.001126,SiriusXM Hits 1
1512,Chainsmokers,Paris,http://www.siriusxm.com/albumart/Live/2300/chainsmokers_58A83CE8_m.jpg,1494026350.0883155,SiriusXM Hits 1
1513,Call NOW to get on the show!!,877-MY-HITS-1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494026530.0348742,SiriusXM Hits 1
1514,Ed Sheeran,Shape Of You,http://www.siriusxm.com/albumart/Live/2300/edsheeran_58815DB6_m.jpg,1494026590.1128495,SiriusXM Hits 1
1515,Zedd/Alessia Cara,Stay,http://www.siriusxm.com/albumart/Live/2300/zeddalessiac_58B093BC_m.jpg,1494026830.1138976,SiriusXM Hits 1
1516,Julia Michaels,Issues,http://www.siriusxm.com/albumart/Live/2330/juliamichael_58783EB5_m.jpg,1494027070.186783,SiriusXM Hits 1
1517,#GOTGVol2,#Hits1inHollywood,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494027190.2407525,SiriusXM Hits 1
1518,Fitz & The Tantrums,HandClap,http://www.siriusxm.com/albumart/Live/2330/fitzthetantr_5835183E_m.jpg,1494027309.9854026,SiriusXM Hits 1
1519,Wutchuwant Crew,siriusxm.com/hits1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494027490.328393,SiriusXM Hits 1
1520,Selena Gomez/Kygo,It Ain't Me,http://www.siriusxm.com/albumart/Live/2330/selenagomezk_58AE42A3_m.jpg,1494027550.199557,SiriusXM Hits 1
1521,Panic! At The Disco,L.A. Devotee,http://www.siriusxm.com/albumart/Live/2330/panicatthedi_5893B631_m.jpg,1494027670.3955336,SiriusXM Hits 1
1522,#GOTGVol2,#Hits1inHollywood,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494027910.3977928,SiriusXM Hits 1
1523,The Vamps/Matoma,All Night,http://www.siriusxm.com/albumart/Live/2330/thevampsmato_5893B63C_m.jpg,1494027970.4097311,SiriusXM Hits 1
1524,Maroon 5,Don't Wanna Know,http://www.siriusxm.com/albumart/Live/2330/maroon5_5802172D_m.jpg,1494028150.1799192,SiriusXM Hits 1
1525,Chainsmokers/Coldplay,Something Just Like This,http://www.siriusxm.com/albumart/Live/2330/chainsmokers_58C328AC_m.jpg,1494028329.9962678,SiriusXM Hits 1
1526,Ed Sheeran,Castle On The Hill,http://www.siriusxm.com/albumart/Live/2330/edsheeran_5870714F_m.jpg,1494028570.0604992,SiriusXM Hits 1
1527,Call NOW to get on the show!!,877-MY-HITS-1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494028810.0848,SiriusXM Hits 1
1528,Flo Rida/99 Percent,Cake,http://www.siriusxm.com/albumart/Live/0000/florida99per_58FBE788_m.jpg,1494028930.0927727,SiriusXM Hits 1
1529,Meghan Trainor,All About That Bass,http://www.siriusxm.com/albumart/Live/0000/meghantraino_549C8F42_m.jpg,1494029110.0136955,SiriusXM Hits 1
1530,Halsey,Now Or Never,http://www.siriusxm.com/albumart/Live/0000/halsey_58ED44AB_m.jpg,1494029290.096761,SiriusXM Hits 1
1531,Hits 1 in Hollywood,877-MY-HITS-1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494029470.0475965,SiriusXM Hits 1
1532,Machine Gun Kelly/Camila Cabello,Bad Things,http://www.siriusxm.com/albumart/Live/0000/machinegunke_5840CCB1_m.jpg,1494029590.050581,SiriusXM Hits 1
1533,Shawn Mendes,Mercy,http://www.siriusxm.com/albumart/Live/0000/shawnmendes_58021727_m.jpg,1494029829.9976616,SiriusXM Hits 1
1534,Wutchuwant Crew,siriusxm.com/hits1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494030009.961078,SiriusXM Hits 1
1535,Linkin Park/Kiiara,Heavy,http://www.siriusxm.com/albumart/Live/0000/linkinparkki_58AD28F0_m.jpg,1494030069.9649858,SiriusXM Hits 1
1536,The Chainsmokers/Halsey,Closer,http://www.siriusxm.com/albumart/Live/0000/thechainsmok_57D878ED_m.jpg,1494030190.0702643,SiriusXM Hits 1
1537,Hits 1 in Hollywood,877-MY-HITS-1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494030430.1349974,SiriusXM Hits 1
1538,Niall Horan,Slow Hands,http://www.siriusxm.com/albumart/Live/0000/niallhoran_590C8B26_m.jpg,1494030490.1386163,SiriusXM Hits 1
1539,Imagine Dragons,Believer,http://www.siriusxm.com/albumart/Live/0030/imaginedrago_5905835E_m.jpg,1494030670.1343372,SiriusXM Hits 1
1540,Zedd/Alessia Cara,Stay,http://www.siriusxm.com/albumart/Live/0030/zeddalessiac_58B093BC_m.jpg,1494030910.3953753,SiriusXM Hits 1
1541,#GOTGVol2,#Hits1inHollywood,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494031090.4704304,SiriusXM Hits 1
1542,Maroon 5,Maps,http://www.siriusxm.com/albumart/Live/0030/maroon5_58F0F709_m.jpg,1494031210.4346898,SiriusXM Hits 1
1543,Zayn/Taylor Swift,I Don't Wanna Live Forever,http://www.siriusxm.com/albumart/Live/0030/zayntaylorsw_589F2ED7_m.jpg,1494031390.5415778,SiriusXM Hits 1
1544,Ear Poppin' Music!,Harry Styles,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494031630.4971962,SiriusXM Hits 1
1545,Harry Styles,Sign Of The Times,http://www.siriusxm.com/albumart/Live/0030/harrystyles_5900A1BA_m.jpg,1494031690.4402866,SiriusXM Hits 1
1546,Clean Bandit/Sean Paul/Anne Marie,Rockabye,http://www.siriusxm.com/albumart/Live/0030/cleanbandits_58CA6C3E_m.jpg,1494031990.0651994,SiriusXM Hits 1
1547,#GOTGVol2,#Hits1inHollywood,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1494032170.075801,SiriusXM Hits 1
1548,Ed Sheeran,Shape Of You,http://www.siriusxm.com/albumart/Live/0030/edsheeran_58815DB6_m.jpg,1494032229.9961302,SiriusXM Hits 1
1549,Lady Gaga,The Cure,http://www.siriusxm.com/albumart/Live/0100/ladygaga_58F85D58_m.jpg,1494032469.992226,SiriusXM Hits 1
